episode,reward,steps,eval_reward,outcome,prey_population,predator_population,avg_prey_energy,avg_predator_energy
301,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
302,-2.3099999999999947,350,0.0,PREY_WIN,2,0,85.0,0.0
303,-2.2199999999999966,350,0.0,PREY_WIN,2,0,84.865,0.0
304,-2.1799999999999975,350,0.0,PREY_WIN,2,0,84.72999999999999,0.0
305,-2.2699999999999956,350,0.0,PREY_WIN,2,0,84.865,0.0
306,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
307,14.826666666666643,350,0.0,PREY_WIN,1,0,100.0,0.0
308,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
309,-2.299999999999995,350,0.0,PREY_WIN,2,0,84.59499999999998,0.0
310,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
311,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
312,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
313,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
314,14.806666666666509,350,0.0,PREY_WIN,1,0,100.0,0.0
315,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
316,-2.2199999999999966,350,0.0,PREY_WIN,2,0,84.865,0.0
317,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
318,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
319,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
320,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
321,-2.259999999999996,350,0.0,PREY_WIN,2,0,84.865,0.0
322,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
323,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
324,25.71666666666666,24,0.0,PREDATOR_WIN,1,1,70.0,100.0
325,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
326,-2.1899999999999973,350,0.0,PREY_WIN,2,0,85.0,0.0
327,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
328,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
329,-2.399999999999993,350,0.0,PREY_WIN,2,0,85.0,0.0
330,-2.5599999999999894,350,0.0,PREY_WIN,2,0,85.0,0.0
331,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
332,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
333,-2.249999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
334,-2.1899999999999973,350,0.0,PREY_WIN,2,0,84.865,0.0
335,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
336,14.416666666666545,350,0.0,PREY_WIN,1,0,100.0,0.0
337,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
338,-2.2199999999999966,350,0.0,PREY_WIN,2,0,85.0,0.0
339,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
340,-2.2699999999999956,350,0.0,PREY_WIN,2,0,85.0,0.0
341,-2.149999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
342,-2.149999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
343,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
344,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
345,-2.209999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
346,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
347,-2.1699999999999977,350,0.0,PREY_WIN,2,0,85.0,0.0
348,-2.199999999999997,350,0.0,PREY_WIN,2,0,85.0,0.0
349,-2.239999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
350,-2.259999999999996,350,0.0,PREY_WIN,2,0,85.0,0.0
351,25.84666666666666,5,0.0,PREDATOR_WIN,1,1,70.0,100.0
352,-2.2199999999999966,350,0.0,PREY_WIN,2,0,84.26499999999997,0.0
353,-2.289999999999995,350,0.0,PREY_WIN,2,0,85.0,0.0
354,-2.2299999999999964,350,0.0,PREY_WIN,2,0,85.0,0.0
355,-2.159999999999998,350,0.0,PREY_WIN,2,0,85.0,0.0
356,-2.349999999999994,350,0.0,PREY_WIN,2,0,85.0,0.0
357,14.866666666666468,350,0.0,PREY_WIN,1,0,100.0,0.0
358,-2.3099999999999947,350,0.0,PREY_WIN,2,0,85.0,0.0
